rating,,uniqueID,drugName,condition,review,rating,date,usefulCount
9,16359,110717,Duragesic,Pain,"""The only medicine that worked for my back.""",9,23-Jun-08,22
9,159064,109961,Nexplanon,Birth Control,"""I&#039;ve had the implant for over a year, and I have had a really positive experience. I haven&#039;t gotten pregnant, I don&#039;t have periods, and I haven&#039;t noticed any other adverse side effects. After the injection, I did have bruising around the area on my arm for a few weeks. Besides that, I would definitely recommend considering getting Nexplanon.""",9,6-Jun-16,3
9,11985,91807,Lyrica,ibromyalgia,"""I was just diagnosed with fibromyalgia earlier this year. My old doctor prescribed me Cymbalta and it didn&#039;t work. I was off from work for 2 months because of the pain. All I did was layed in bed suffering. Seemed like I would never have my normal life back. I went to another doctor and he prescribed me Lyrica it lessened the pain within a day or two. Now I have some of my life back. I still have a little pain but Lyrica has helped me and changed my life.""",9,12-Aug-16,42
9,22192,39207,Contrave,Weight Loss,"""One week on it now.  Went up to 1 pill twice a day now and finally feel like it is helping my appetite. I have lost 3 lbs since last week. I thought my appetite was increased last week but I guess I did better than I thought.  No side effects....no nausea, constipation.  Maybe a little more irritable.  Feeling confident about it!""",9,14-Apr-17,14
9,123090,202278,Benzoyl peroxide / clindamycin,Acne,"""I am 29 years old and a regular acne sufferer. I have comedones, blackheads, pimples which are not nice at all. So I went to visit a dermatologist just last Sep.2014 and she prescribed me Duac Gel to be use once daily at night after cleansing and been using it until now and it shows great improvement. One tube is good enough to be use for two months after opening and not that expensive. Just follow your doctor&#039;s instruction. My acne is mild to moderate and I recommend this one.""",9,5-Mar-15,40
9,41589,147172,Alprazolam,Anxiety,"""Saved my Job..I&#039;m a truck driver so I spend a lot of time in a truck and it gets really depressing being away from the family for weeks at a time but Xanax helps me cope with the situation and this is the only medicine I&#039;ve found that wont make me tired and drowsy, unlike Zoloft that made me so tired I had to take two days off work. Xanax helps me relax and gives me focus so I can deal with my work situation.""",9,6-Aug-13,73
9,76096,225342,Bupropion,Depression,"""This isn&#039;t a &quot;feel good&quot; drug. But it certainly alleviated my depression. I love that it doesn&#039;t come with too interfering a side effects. My mood has certainly changed for the better.""",9,27-Aug-15,36
9,118732,135661,Tinidazole,Giardiasis,"""I&#039;m immunocompromised so sometimes end up with random bowel infections. I&#039;ve been on a 2g stat dose of tinidazole a few times now. For violent bouts of uncontrolled and explosive diarrhea caused by suspected protozoal infections this stuff works amazingly, and quickly. Bad parts are the fatigue and metallic taste in your mouth (similar to radiotherapy) and no alcohol for 72 hours lest you end up with nasty issues.""",9,28-Apr-17,2
9,109948,197551,Paroxetine,Obsessive Compulsive Disorde,"""I have been taking 20 mg for about 33 days now and I have noticed a huge difference in my OCD. I am able to get thoughts out of my head very easily! I have been able to watch a movie without rewinding it 20 times.I am able to clean and leave a little spot that I missed.I am able to not replay situations over and over in my head. It is great!""",9,12-Sep-08,20
9,103021,193689,Detrol,Overactive Bladde,"""I think I would give up food before I would give up my Detrol. It has saved my social life. I was willing to pay $70 per month before I got better insurance.""",9,8-Apr-13,40
9,68777,87789,Naproxen,"Gout, Acute","""2 OTC naproxen (Aleve) every 8 hours starting with onset of gout attack with pain; then 2 Aleve every 12 hours for 3  days, or until pain is gone; reduce to 1 Aleve every 12 hours as soon as possible.
NOTE: This works great for acute control of pain, but be SURE to see your MD about starting you on Allopurinol to markedly reduce chances of getting gout attacks (reduces uric acid excess).""",9,2-Dec-09,38
9,26408,214851,Ampyra,Multiple Sclerosis,"""I have been on Ampyra for 4 days and I can&#039;t remember the last time I felt this good. Left leg is working better, can stand for longer periods of time, and I think that is just the beginning. Like others, I am going to start retraining my body to get back to normal as much as I can. Going back to Mayo tomorrow to have strength retested for before and after. I am part of a study going on. Drug company is contributing to keep my copay to a minimum.""",9,22-Jan-13,72
9,13271,16868,Copaxone,Multiple Sclerosis,"""I have R/R MS, and after having more than 2 relapses in 1 year, I was put on Copaxone. 3.5 years on I realise that this drug really suits me.  The only problem with this medication is my poor memory, at least once per month I totally forget to administer my injection. This causes no exacerbations, and I feel so good on it. I had suffered for quite a few years before using this preparation, and it seems like a God send.""",9,9-Aug-08,45
9,55637,131573,Effexor XR,Anxiety,"""This medication strongly relieved my depression/anxiety. After having a horrible experience with sertraline, I was wary of trying a new drug. However, this drug has been a lifesaver and I&#039;m so glad I continued to try medication. It made me functional and able to enjoy life again (--: I did experience some side effects for the first two months, including: lack of appetite, weight loss, sleep disturbances, and difficulty achieving orgasm. These effects faded though, and now the only time I experience anything negative is if I miss a dose. Do NOT try this medication if you cannot adhere to a strict regimen. The withdrawal symptoms after missing a dose are unpleasant. That said, don&#039;t be afraid of this drug! Take it as directed and it works.""",9,11-Aug-17,40
9,100023,216267,Copper,Birth Control,"""I got my Copper T about 7 months ago and I love it. I am 22- haven&#039;t had kids- so the insertion was pretty horrible. Really, really painful. I had horrific cramping and bleeding that whole day, an unreal amount of bleeding that night (seriously), but then the next day just a tiny bit of cramping and bleeding. My periods are slightly heavier than they were before, my cramping is normal, and my period lasts about 5 days. The only real difference in my periods is that they are much more spread out- I&#039;ve been getting them every 5 to 7 weeks (this may have to do with me and my past history of birth control though). The insertion was bad but so worth it. I don&#039;t even know it&#039;s there. I recommend!""",9,26-Oct-14,15
9,57441,58808,Pradaxa,Prevention of Thromboembolism in Atrial Fibrillation,"""I have taken Pradaxa (150 mg) twice daily for a year. I have had no problems. I wish that there was a way to test this medicine for it&#039;s effectiveness.""",9,7-Jul-12,50
9,112865,48887,Ethinyl estradiol / levonorgestrel,Birth Control,"""This is my first birth control, I&#039;m 18 years old and I&#039;ve had it for about three months and it&#039;s not very long but I&#039;ve had a lot of side effects.. I&#039;m very emotional and normally it takes a lot to make me break into tears, now I cry for everything. The worst side effect I&#039;ve gotten is the pains, I get really sharp pains on my sides around my hip bones or right above my uterus and it&#039;s not cramps they come out of no where and they are so painful I can&#039;t move. While my body is still adjusting I still am not on the colored pills during my period I get my period about mid color then once I&#039;m on the white normal pill my period stops which in my opinion is great because for 7 years I was used to a whole 7 day period now it&#039;s about 4""",9,4-Jan-17,2
9,86786,70373,Zofran,Nausea/Vomiting,"""I am taking this for pregancy related nausea and it is the best!!""",9,10-Sep-09,11
9,43438,27357,Fenofibrate,Hypertriglyceridemia,"""Had triglycerides level of 460+.  Took Fenofibrate 160mg(Mylan).  Within a month, dropped to 132.  
I was 5&#039;8&quot;, 182 pounds.  Started eating less, dropping about a pound a week.  Did not feel hungry.
Side effects after 8 weeks of Fenofibrate experienced an SVT(Supraventricular Tachycardia) event.
Trip to Emergency Room with heart beats per minute &gt; 200 which lasted 3 hours.  Given adensine IV.
Continued Fenofibrate.  
Trip to cardiologist.  Heart echo(ultrasound) found normal 60+ real old heart.  In another 6 weeks had another SVT.  Heart beat &gt;180 beats per minute.
Visited PCP and requested medicine change to Lipitor or Crestor which in addition to lower cholesterol may also work on triglycerides. YMMV. (Your milage may vary)""",9,2-Feb-17,9
9,135118,13186,Raltegravir,HIV Infection,"""Came off Atripla due to &quot;slight&quot; potential for resistance to the part that affects the CNS. So having resistance testing done can pay off..Plus I had real problems sleeping when taking Atripla. I was only on Atripla for about 5 weeks while awaiting resistance test results. then within 30 days on the new Isentress and Truvada my Viral Load went from 45,000 to 125 and my CD4 up from 670 to 1,000 plus. So Atripla helped get me there but the new treatment has no side effects on me. I now sleep so well. Bliss! While I get the medicine for about $40 per month in Australia I have to get BOTH Truvada and Isentress total $80. It is very expensive if I am caught short working on a project overseas, like $500..for a months supply.""",9,19-May-14,5
9,86288,156618,Dulaglutide,"Diabetes, Type 2","""So this was my first time taking trulicity
 I took first shot on Wednesday.  Today is Friday. I am on .75 once a week. I have had no side effects except for constipation. No sickness, no bad stomach...nothing. I am wondering if anyone else has had constipation? I am also on trisiba 66 at night, and my regular meal insulin at every meal.""",9,3-Feb-17,11
9,40096,56760,Elavil,Migraine Prevention,"""You are extremely tired in the beginning but it goes away and you are back to your normal routine. I take 20mg at night and am and headache and migraine free. Its great.""",9,13-Aug-08,84
9,84928,59769,NuvaRing,Birth Control,"""I&#039;ve been on Nuvaring for 6 months. I previously had the arm implant, but the hormones caused cystic acne and irregular bleeding. No problems with the Nuvaring aside from slight weight gain (couple of pounds), which I can live with. My periods have been very regular, no spotting, no mood swings, no change in sex drive. I experienced minimal cramping the first month and continued bloating during my periods.  

This is a good option for those who have a hard time remembering to take the pill everyday. Once a month is phenomenal!""",9,26-Jul-16,8
9,47168,74910,Keppra,Seizures,"""This has been my life saver.  I&#039;ve been on this for 7 years or more.  I take 4500mg a day along with 600mg Lamictal a day. With each increase I have better control but this knocked me out when increased in larger increments. People say I look tired but I&#039;m so used to it I don&#039;t notice.  Unfortunately I can&#039;t think straight.  My reading, comprehension, learning is shot.  I&#039;ve been trying college for years, each increase brings better control. I wish I could stop the medication for a few days to see if there is another world out there but my brain gives me an unfortunate reminder if I&#039;m late.""",9,19-Aug-09,45
9,72075,37602,Vyvanse,ADHD,"""My Son has been taking Vyvanse for about a year now 70mg but he was on other medications before this and although they helped, we had moved and the new doctor did not want to prescribe him anything but Vyvanse and after some research I actually found that Vyvanse is one of the best for ADHD. The only side effects he has had was loss of appetite and insomnia but he is taking something to help him sleep and he eats good in the morning before he takes his medicine just doesn&#039;t like eating lunch so I bribe him if he wants to go play games he must eat a snack just like an apple or something no more weight lose just a steady weight now. School has become so much easier for him with grades and the teachers see a great change in him. """,9,11-Jul-10,7
9,13675,16998,Unisom SleepTabs,Insomnia,"""Could not sleep 2 nights in a row. So I decided to try 2 Unisom tables.  Took about 10pm. Slept amazing. Woke at 7.30 am took kids to school (felt like I was exhausted) went back to bed woke up at 1pm. Still pretty groggy and sluggish. Trying to wake up.""",9,9-Jan-15,95
9,19309,155003,Metronidazole,Bacterial Vaginitis,"""I was prescribed this medication when my test came back positive for Gardnerella. I was already on cipro for a UTI, and when I was prescribed this my anxiety had shot up because I can&#039;t handle feeling nausea. Luckly it has treated me well! The taste is awful though! I&#039;m on my 4th day and it did mess up my taste buds. And when I take my medication at night I seem to get a small stomach ache and dizziness. Overall it&#039;s an okay medication.""",9,20-Aug-16,6
9,65788,196830,Paroxetine,Panic Disorde,"""Been on Paxil for about a month and I feel great...I&#039;m on 20 MG but may need to go higher I&#039;m not  at 100%""",9,4-Jan-17,11
9,68140,58851,Pradaxa,Prevention of Thromboembolism in Atrial Fibrillation,"""If you are new to taking this medication or are currently on Warfarin, here are a few things to keep in mind:  (1) when you start this medication you will likely have a lot of acid - be sure to take Ranitidine but in half the dose most physicians will prescribe.  Zantac and other meds will change your body&#039;s PH and make you likely to get yeast &amp; fungal infections   (2) there is no way to reverse the effects of Pradaxa which is a big issue if you are bleeding in a hospital&#039;s ER.  (3) Pradaxa is great when it comes to diet.  You can eat all the broccoli &amp; vitamin K you want.  (4) Pradaxa does not require biweekly blood tests.  (5) Your joints will ache after 90 days on Pradaxa   (6) Vein pain is common.""",9,31-Oct-13,85
9,45337,9649,Lo Loestrin Fe,Birth Control,"""This was the second BC pill I&#039;ve ever been put on and my experience has been amazing ... once I let my body adjust to the pill. At first I experience an almost three week period. However, now I don&#039;t really even get any period and I am asymptomatic. I had horrid cramps and really bad PMS (PMDD) and it&#039;s all gone now. :) I&#039;m so happy!""",9,1-Dec-15,5
9,95532,127040,Metoclopramide,Gastroparesis,"""I have been taking this for two month.  It has been the best at relieving my symtoms.""",9,17-Dec-13,16
9,146935,159196,TriNessa,Acne,"""If you have lost all hope over your acne, give TriNessa a patient try! I have always had moderate acne, but for the past half year my face broke out tremendously. I would constantly fret and cry about the painful and ugly cystic acne on my cheeks and when my gynecologist proscribed birth control for my hormonal acne, TriNessa was a godsend. It took time like many others mention, but as I am finishing my third month the acne I had several months back is now a nightmare along with scars to remind me. Along with taking this birth control my dermatologist prescribed a topical cream called Epiduo which helped in the process as I waited for my hormones to balance with the medication. THANK YOU TRINESSA!!!!!""",9,23-Mar-15,5
9,58283,158410,Methylphenidate,ADHD,"""I was diagnosed with ADD about ten years ago. I was prescribed Concerta by my doctor and it wasn&#039;t an easy transition. I got tons of work done and all, but it killed my apetite during lunch hours and as a result I lost weight. As time went on I got more used to the medication and I&#039;ve since regained my weight (for the most part, I&#039;ve still got a high metabolism and as a result gaining any kind of weight is difficult for me) and can still focus on my schoolwork. Part of this can be attributed to getting older and all, but I think the medication has certainly helped. For reference, I&#039;m a 6 ft tall guy who weighs around 125 lbs.""",9,15-Sep-15,25
9,160004,52303,Adipex-P,Weight Loss,"""I have been on Adipex for 2 weeks now. I do have a some sleeping problems but it is getting better.  I have had some dizziness also.  I was 246 lbs and at my 2 week weigh in I was 235 lbs.  I have changed the way that I eat and have had no time for exercise.  I love this pill.""",9,2-Nov-08,42
9,96367,90925,Norco,Pain,"""Taking this for a very painful dental abscess. It&#039;s been a God send. Got my first significant bit of sleep in days. It does give me dry mouth, so if you take it for dental reasons Biotene mouthwash is helpful.""",9,26-Jan-14,85
9,58443,152032,Chantix,Smoking Cessation,"""I smoked for approximately 17 years. I&#039;ve cut down before but never quit! I eat healthy and exercise a lot, smoked organic cigarettes (9$-pack). When I needed a new car, I chose to cut costs. My insurance covered Chantix so I tried it to save some money (I never imagined I would fully quit). One night I ran out of cigarettes and thought I&#039;d just try it out. The next couple of days I got typical nicotine withdrawal and detox symptoms - shakes, blood sugar issues, nausea, sweats, emotional/anger outbursts. The detox was intense and made me realize the physical impact on my body! I&#039;m 21 days nicotine-free and my weight maintained. I had stomach pain but fixed it by taking it with yogurt and 8oz water. Only other side effect- gas and crazy dreams.""",9,15-Jul-10,7
9,150368,94290,Trintellix,Major Depressive Disorde,"""I was admitted into a clinic &amp; was monitored for 3 weeks. After the 2nd day I started feeling a change &amp; after 4 weeks it&#039;s still good. Energy levels are up, thinking positively &amp; coping with society &amp; life again. Only downfall for me is trouble sleeping. Two thumbs up!""",9,16-Dec-14,68
9,13344,126267,Viibryd,Depression,"""I have had anxiety attacks and depression on and off my whole life and when I started this medicine it was like a 180 on my mood issues. Sounds funny but it made the whole world beautiful for me again. I have been on it for about 6 months now and ABSOLUTELY LOVE THIS MEDICIAN, however I have had sleeping troubles here lately and am experiencing vivid dreaming to the point that when I awake I am disoriented and my sluggish/somber mood is creeping back in. I have good and bad days- I&#039;m thinking that it is from lack of sleep because of the constant dreaming, so I am now taking Xanax at night and it has helped that problem a lot.""",9,16-Feb-12,34
9,86452,86243,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""3 colonoscopy -this prep was actually a very good experience. The only reason I did not give it a 10 was that the prep is nasty-tasting, but not horrific.First dose worked in less than 30 min and after about 4 trips to toilet I was done. Chills but no cramps. That cleaned me out so second dose at 5 am was easier. Hydrated (gatorade) and low fiber diet the week before helped,""",9,19-Jan-15,29
9,148365,30249,Klonopin,Anxiety,"""I have had an extremely good experience with this medication. It works so well for my anxiety and panic disorder. """,9,12-Oct-12,46
9,106332,207072,Emollients,Dry Skin,"""I have been suffering pain/irritation/distraction where my eyeglasses touch my face for over a decade.  Since I also have very severe dry eye syndrome, so my treatments have always focused on my eyes, out of desperation, I tried to treat my skin conditions instead since last year and tried different skin creams, including those with steroids, then came to Epiceram in May 2017. 

I have been using Epiceram since May, and my conditions have been improving every day, even though very slowly, understandably considering how bad and long my conditions are.  I test my improvements by put my eyeglasses on and feel the level of pain and irritation under the nosepads, and Finally, yesterday, I began to wear glasses again...Amazing stuff""",9,1-Oct-17,0
9,16614,73945,Ethinyl estradiol / norethindrone,Birth Control,"""It is AMAZING.  My cycle used to be very irregular and heavy and I used to get very sick where I could not even move! This pill improved my symptoms within the first month the change was remarkable! I love it.""",9,23-Jan-12,0
9,34908,118277,Naltrexone,Alcohol Dependence,"""For 8 years I have consumed on average 90-120 drinks per week (i.e. a drink bring a beer or glass of wine or 1.5 ounces hard liquor).  Within 6 weeks on Naltrexone, the number dropped to 60.  After 3 months, it is at 30 drinks per week.  Next target is 15 drinks, the &quot;safe&quot; normal limit.  Then onto nothing.  It works.  Don&#039;t cheat...take it 1 hour before drinking and see a psychologist specialized in addiction too.  Naltrexone is not a silver bullet, but is part of the arsenal to combat alcohol dependency.""",9,27-Mar-15,100
9,34149,183547,Cymbalta,Anxiety,"""I have been taking this medicine for 1.5 years, and it has been a life changer. I have generalized anxiety and fibromyalgia, both of which affected my daily life. I began noticing mood changes immediately, and the pain subsided within a month or so. I am myself again, relaxed, level headed, and able to cope with everyday stress. The only side effect I have experienced was extreme night sweats. This has subsided, as most of Cymbalta&#039;s side effects do. I ask if you are questioning whether or not to stay on the Cymbalta or to wait it out, because the side effects fade and the positive effects increase.""",9,14-Jul-10,43
9,77338,145626,Qsymia,Weight Loss,"""Time for another update, it has been 7 months, and I have had great results. Down 37lbs. slow but steady. From 251lbs. down to 214. From size 18w to almost a reg old 16, no more women plus size for me. Also wearing XL shirts now, not Plus sizes, and I was wear a 42F bra, which I need to start wearing a 38F. My Dr. was so pleased when she saw me this month after 7 months of not having seen me. She actually only wants me to loose 30 more. I was on the higher dose 11, for 2 months but didn&#039;t like the tingling and insomnia and constipation, so I had her put me back on the 7.5 strength. I do say walking is huge in loosing it in the pant sizes. Feeling great and encouraged, and looking HOT at 56 years old.""",9,12-Dec-15,45
9,81116,42374,Atenolol,Ventricular Tachycardia,"""Even though I have read that atenolol may raise 50% the risk for diabetes, I have used it for more than 20 years without any problems.""",9,7-Apr-11,35
9,14911,74707,Wellbutrin SR,Panic Disorde,"""I started taking Wellbutrin SR about 2 weeks ago and I am already noticing a difference.  I had a lot of anger, frustration, stress, and small panic attacks with uncontrollable crying.  Now since I have been taking it, I am much calmer and I am able to determine what is worth worrying about and what is not.  I could not do that before.  The crying has stopped and I no longer feel stressed or angry.  The only side effect I have is a mild headache, a little insomnia, and extreme thirst.  Those I can deal with versus what I was dealing with.  I am definitely going to keep taking it.""",9,2-Sep-10,88
9,20739,168330,Rizatriptan,Migraine,"""This medication is labeled a wonder drug in my household. It is the last line of defense and treatment for migraine. However and very sadly I might add recently the copay my insurance company imposed is going to make it hard to take. Limited to 4 tablets per week (while they state all medicines are calculated at a monthly dose level) NOW a copay of $60 per script makes it $240 for each myself and my wife. We just can&#039;t afford this after paying $2400.00 monthly for the insurance coverage. We are being choked to death! If the medicine was covered properly under the contract we could handle the $60 copay per month but because they limit the medication to 3-4 tablets per week. """,9,30-Jan-10,11
9,45212,141320,Escitalopram,Depression,"""Saved me for the first six years I was on it.  Unfortunately as with many SSRI&#039;s it will lose its great qualities after time.  You can go above 20 mgs but its not recommended.  I am adding Lithium to try to get it working again.""",9,29-Jan-15,39
9,71427,37446,Vyvanse,ADHD,"""I have realized after my child started taking Vyvanse, her grades improved dramatically! She is able to concentrate and pay attention to what is going on instead of being confused. This medication has been working great for her and we have not had to up the dosage. It was very scary at first, however, it turned out to be a great decision.""",9,11-Jul-13,53
9,97279,113983,Amlodipine,High Blood Pressure,"""I have not had any issues with this drug. I&#039;ve been taking it for over 3 years..I do know that when I eat right, and put less salt in my system, my blood pressure get&#039;s really low, like two numbers at the top and bottom, so I will take it every other day which will regulate it to 120/80""",9,19-Jul-16,45
9,23604,5033,Belviq,Obesity,"""Have been on this medicine for five weeks including the first two week trial. I didn&#039;t start counting calories until week 3. Wanted to give the trial two weeks to watch for side effects. Except for a headache the first three days, no side effects except great night&#039;s sleep.  Belviq has halted the binge process completely.  I only eat when I am hungry and have no sweet cravings after a meal like I used to have. As a bonus, I have stopped my &quot;picking&quot; habit.   Best medicine ever!  Oh, one con. Insurance (Cigna) does not cover it.""",9,3-Apr-14,65
9,132456,124720,Budesonide,Allergic Rhinitis,"""Wonderfull against my stuffed up nose, but on the second evening of use I got the hives.""",9,11-Apr-16,2
9,155238,224595,Levothyroxine,Underactive Thyroid,"""I suffered from severe muscle pains/joint pains, which I had been having for about a year, increasing in intensity, until I even had a few mornings where it was difficult getting out of bed. My doctor did extensive labs. Everything was normal except my thyroid which was VERY low. Two weeks after beginning Levothroid, 95% of my pain had vanished.""",9,20-Apr-10,103
9,37455,164706,Librax,Irritable Bowel Syndrome,"""I&#039;ve had IBS for many years along with anxiety as well as mitral valve prolapse syndrome. I&#039;ve been given several different meds but good old Librax keeps me stable. I do not abuse it which my doc knows but I never run out of having it.   I have found the generic does just as well for me.  It&#039;s an old medicine and many doctors do not choose to use it. I&#039;ve taken as many as 5 a day and as few as 1.  It calms me so much better than other meds such as Paxil or Lexapro.   It has absolutely saved me!!""",9,12-Oct-16,55
9,78060,188056,Symbyax,Depression,"""I have been taking Symbyax for 2 years. It saved my life! The biggest problems I have are no energy, weight gain, and the cost. Would I quit taking it? NO!""",9,22-Jul-11,28
9,102037,166751,Levonorgestrel,Emergency Contraception,"""Had a condom accident on July 29th during a very fertile time for me, and I took the pill 2 hours later. I was SO STRESSED for 2 weeks thinking of this pill not working, but it did. Got my period today, 3 days earlier than normally expected. This pill made me extremely tired and gave me very sore breasts for a couple of days, but it overall worked! So please please please to anyone reading this, RELAX. It will all be okay!""",9,12-Aug-16,13
9,54434,226666,Etonogestrel,Birth Control,"""I had my nexplanon insertion may 2014 so about a year now. It does its job! And I love it. It didn&#039;t clear up my acne the way bc pills did. But since I kept forgetting to take the pills I switched to the implant. The only thing I hate about it was messing up my periods. Some months I would have it twice and other months it would be regular.""",9,19-May-15,5
9,108416,78187,Zyprexa,Bipolar Disorde,"""I have been on Zyprexa 10mg/day for about 10 years. When I first started taking it in place of Risperdal I felt out of sorts for a few weeks. My doctor said that I was adjusting to it and that I needed to wait it out. So I waited and I did adjust. I gained weight on the medicine, which I have since lost. My psychiatrist orders blood work once a year to check my cholesterol and he says that everything is fine. I don&#039;t like that I need a lot of rest but that is preferable over manic insomnia. I thought that if I stopped taking it then I could lose more weight but I know that I need to manage my illness. I&#039;d rather be plump and pleasant than skinny and crazy. I just have to diet and exercise. The world accepts plump better than it accepts crazy.""",9,2-Feb-11,103
9,72985,16769,Yaz,Birth Control,"""I have been taking Yaz for a month now. I have been on so many birth controls in the past and they all made me crazy. I feel normal on Yaz. The only downfall is I do have a hard time getting up in the morning. Extremely tired. There is no spotting though, no bloating, no headaches and I think I lost weight which is a plus.""",9,22-Jan-09,27
9,40227,70734,Abacavir / dolutegravir / lamivudine,HIV Infection,"""My big concern with this drug has been a drastic decrease in my level of energy and occasional nausea. Had been on stribild but started messing up my kidney labs. I had my Zoloft and lamictal increased to help with my mood but no improvement yet""",9,29-Feb-16,9
9,67579,118912,Zoloft,Social Anxiety Disorde,"""I have been on Zoloft for about one year. Was on 25mg, I recently increased the dosage to 50mg, to help get through a stressful time. It has definitely worked for me. This increase though I am noticing more dry mouth and stomach upset decreased appetite. I have had really bad anxiety about social situations and sleep (not getting enough) I hated going places or being around people. This medication has helped me greatly. I&#039;m hoping it will continue to do so on 50 mg, and I hope to step back down so I do not get the burnout effect that so many people talk about.""",9,26-Aug-11,39
9,82563,175398,Scopolamine,Nausea/Vomiting,"""I had surgery yesterday. I always end up so sick and vomiting when I wake up. This time the anesthesiologist gave me a scopolamine patch and zofran before I woke up - and I felt perfectly fine! I only took off one point because it dried me out and I have some trouble urinating (I still can, but it takes longer to come out).

I see other people report withdrawal after stopping it. I hope that doesn&#039;t happen to me. I was only on it one day.""",9,12-Sep-17,1
9,11634,117202,Iressa,Non-Small Cell Lung Cance,"""I (78 y.o. male) was diagnosed with NSCLC in March 2011 and in late May I started taking Iressa as a first line of treatment. For the first five months my only side effect was a mild rash. I then had swollen gums and stomach acid. Both quickly responded to antibiotics. 75 days between the March and May CT scans the tumor increased by 86% (from 4.9 x 4 cms). 50 days later in July, after taking Iressa, the CT scan revealed an 83% reduction. From March to July it reduced by 69% and in December, although subtle, there has been further reduction.  April 2012.  True to form, tumour started growing again after 10 months of Iressa treatment.   Still looking healthy, active in garden and taking 4 to 6 miles weekly walks.   Only side effect was mild rash mainly on body.  Now switching to conventional Chemotherapy today 10th May.""",9,13-May-12,31
9,32902,177572,Duloxetine,Major Depressive Disorde,"""Positive experience! I have SAD, GAD, Social Anxiety and Depression. I have been taking 90 mg for 10 years now. I had tried Effexor, Paxil, Wellbutrin and Celexa. These had each worked for about a year and then didn&#039;t work anymore. I have one side effect that I deal with. I have hot flashes.  But this has been ok to deal with because my head finally felt right. I was able to go off of my anti-anxiety medication some years ago. After all this time on Cymbalta I have gone through some major life changes in the last year and my anxiety has come back. My depression has been sneaking back as well. I am trying CBT with a little success. I think I may need an increased dose or may have to try something new, which I dread.""",9,29-Oct-15,26
9,83844,149445,Mirena,Birth Control,"""I had horrible cramping the day it was put in. But other then that, no spotting, or anything. Its such a lovely idea. My partner doesnt complain of the strings.""",9,13-Nov-13,19
9,56329,135140,Dapsone,Acne,"""Have been using Aczone for 3 days..after struggling with acne all over my jaw line it is working great. I am also using Differin at night and a very strong prescription vitamin also- which I like the idea of since it is not an antibiotic and it is natural. Never give up. There is always an alternate method.""",9,27-Sep-11,19
9,141395,154283,Nexium,GERD,"""I had excess acid all of my life including as a child.  As an adult I was miserable because all of my friends and family could eat anything at any time.  I often would sit up in bed for hours trying to sleep.  I tried everything, then my doctor put me on Nexium.  I has been heaven.  I eat normally.  I sleep normally.  I don&#039;t hurt, belch, and/or throw up any more.  No side effects after over two years.  Love this stuff.""",9,20-Feb-10,14
9,70162,211541,Cobicistat / elvitegravir / emtricitabine / tenofovir alafenamide,HIV Infection,"""Switched to Genvoya from eviplera.  Wish i  had of switched a lot sooner. Its only been a week but i feel and look so much better. More energy and less tired looking. Very happy.""",9,22-Aug-16,11
9,72979,99718,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""I used Suprep. Yes the taste was slightly unpleasant, salty.  Previously I used Polyethylene Glycol 3350 (aka Peg-3350) that required drinking one gallon of liquid over a short period of time.  Suprep wins hands down.""",9,14-Oct-16,5
9,20766,85901,Ethinyl estradiol / norgestimate,Birth Control,"""After having negative experiences with a monophasic pill, my doctor decided to put me on this tri-phasic pill and my experience has been so much better. During the first month and a half, I would get spells of nausea about 2-3 hours after taking the pill, but these eventually went away. My breasts have not swelled as much on this pill, my acne has cleared up completely, and I even lost some of the weight I had gained on the last pill since Tri-Sprintec suppressed my appetite. I&#039;m in my 7th month of taking Tri-Sprintec and since taking it, I have had stronger emotional responses to things, but no irritability or moodiness. It has been a very effective birth control for me.""",9,2-Jun-13,14
9,11755,202645,Hydroxychloroquine,Systemic Lupus Erythematosus,"""I was diagnosed with lupus and rheumatoid arthritis four years ago. The doctor told me to take hydroxychoroquine and told me to stick to that medicine or my lupus would return. Ever since then I have been doing great. I do have a few side affects but none of that matters to me because I got my childhood back.    

- Angel Aguillon 14yrs old 
    04/08/15""",9,9-Apr-15,38
9,66191,208750,Sulfacetamide sodium / sulfur,Acne,"""Our Dermatology practice now offer a Cheap alternative to Salfacetamide is Joesoef Skin Care Sulfur Soap 10% with .25% Salicylic acid which makes it 100% effective treatment for Acne, Rosacea, Dermatitis (SD), Fungus, Bacteria, Clogged Pores, Body Acne, Tinea Versicolor and more.  Sulfur is anti bacterial, anti fungal and antiseptic which makes it extremely effective treatment for various skin disorders. For more info visit https://www.youtube.com/watch?v=UGw3MYy4Po8 .  This brand offers a complete line of natural Sulfur based skin care line formulated and developed by Dermatologists and FDA approved.""",9,2-Jan-17,6
9,110277,40815,Leuprolide,Endometriosis,"""I had a laparoscopy done march 2015 and they determined stage 4 endemetriosis. Before then I had maybe 1 week out of a month without pain for over a year, it was horrible. My first injection was in September 2015. I had a laparotomy in October 2015, the doctor did an amazing job, removed all the scar tissue and cyst&#039;s. My second injection  was December 2015 and the hot flashes are brutal. I am now on a low dose of estrogen to help with the hot flashes. It has helped but not fully. I highly recommend the injection if you want to be pain free, the hot flashes are brutal but way better then the pain.""",9,7-Feb-16,12
